provider_ccn,hospital_name,state_code,city,fiscal_year_begin_date,fiscal_year_end_date,number_of_beds,total_costs,inpatient_total_charges,combined_outpatient_inpatient_total_charges,inpatient_revenue,total_patient_revenue,net_patient_revenue,less_total_operating_expense,net_income_from_service_to_patients
230142,COREWELL HEALTH WAYNE,MI,WAYNE,07/01/2023,06/30/2024,99.0,168101031.0,334850533.0,881295904.0,334935379.0,919719714.0,194628744.0,201127998.0,-6499254.0
230176,COREWELL HEALTH - TRENTON,MI,TRENTON,07/01/2023,06/30/2024,193.0,191330658.0,531944200.0,1177145488.0,532207127.0,1188272283.0,248660099.0,215469089.0,33191010.0
230239,MYMICHIGAN MEDICAL CENTER SAULT,MI,SAULT STE. MARIE,07/01/2023,06/30/2024,49.0,112313941.0,43115443.0,284329243.0,44154488.0,308972551.0,122131239.0,138956725.0,-16825486.0
230270,COREWELL HEALTH TAYLOR,MI,TAYLOR,07/01/2023,06/30/2024,99.0,178931977.0,354123231.0,902485781.0,352754234.0,918225194.0,192115292.0,198539053.0,-6423761.0
231301,KALKASKA MEMORIAL HEALTH CENTER,MI,KALKASKA,07/01/2023,06/30/2024,8.0,75747811.0,13911446.0,129031853.0,14295673.0,143856000.0,75221358.0,79675830.0,-4454472.0
231322,MUNSON HEALTHCARE CHARLEVOIX HOSPITA,MI,CHARLEVOIX,07/01/2023,06/30/2024,25.0,60535434.0,9483874.0,114255641.0,9483901.0,131803545.0,78205135.0,73620270.0,4584865.0
231325,MYMICHIGAN MEDICAL CENTER GLADWIN,MI,GLADWIN,07/01/2023,06/30/2024,25.0,40459619.0,4587226.0,119097929.0,4648900.0,123532549.0,51112224.0,46218216.0,4894008.0
231326,UM HEALTH-SPARROW CLINTON HOSPITAL,MI,ST. JOHNS,07/01/2023,06/30/2024,25.0,44012138.0,19027836.0,171169051.0,19365548.0,188380609.0,71717233.0,58279109.0,13438124.0
234006,PINE REST CHRISTIAN HOSPITAL,MI,GRAND RAPIDS,07/01/2023,06/30/2024,198.0,122478274.0,173923458.0,265033921.0,205748122.0,334511083.0,205998467.0,223639893.0,-17641426.0
241321,GRACEVILLE HEALTH CENTER,MN,GRACEVILLE,07/01/2023,06/30/2024,15.0,12993025.0,4165241.0,13038372.0,4388919.0,13383288.0,11383571.0,12045471.0,-661900.0
251319,UNIVERSITY HOSPITAL & CLINICS - HOLM,MS,LEXINGTON,07/01/2023,06/30/2024,25.0,15096803.0,3544810.0,22504754.0,3577788.0,25192605.0,17083250.0,13607632.0,3475618.0
260006,HEARTLAND REGIONAL MEDICAL CENTER,MO,ST. JOSEPH,07/01/2023,06/30/2024,330.0,562109387.0,682048047.0,1601029824.0,681816899.0,1911742761.0,709750924.0,737722619.0,-27971695.0
260050,MOSAIC MEDICAL CENTER - MARYVILLE,MO,MARYVILLE,07/01/2023,06/30/2024,21.0,77953852.0,27696346.0,168568039.0,27705408.0,177457548.0,78309364.0,105252002.0,-26942638.0
281331,AVERA CREIGHTON HOSPITAL,NE,CREIGHTON,07/01/2023,06/30/2024,17.0,17063123.0,7393458.0,25129777.0,7393824.0,25808853.0,16830806.0,19403457.0,-2572651.0
281332,BUTLER COUNTY HEALTH CARE CENTER,NE,DAVID CITY,07/01/2023,06/30/2024,20.0,20805070.0,4967891.0,29237397.0,4972507.0,29959148.0,23045000.0,23516613.0,-471613.0
281360,BOX BUTTE GENERAL HOSPITAL,NE,ALLIANCE,07/01/2023,06/30/2024,25.0,53105378.0,20451240.0,102938346.0,21086634.0,107901951.0,55352953.0,63553459.0,-8200506.0
301311,SPEARE MEMORIAL HOSPITAL,NH,PLYMOUTH,07/01/2023,06/30/2024,25.0,66263796.0,26519724.0,155575994.0,34974102.0,179857154.0,73883195.0,79984603.0,-6101408.0
310130,HACKENSACK UMC AT PASCACK VALLEY,NJ,WESTWOOD,07/01/2023,06/30/2024,78.0,112225780.0,284498988.0,554054706.0,284498651.0,554054704.0,156362092.0,127707261.0,28654831.0
330127,JACOBI MEDICAL CENTER,NY,BRONX,07/01/2023,06/30/2024,440.0,1179797721.0,649773148.0,1247638459.0,1661174597.0,2669242997.0,1135075110.0,1440409428.0,-305334318.0
330128,ELMHURST HOSPITAL CENTER,NY,ELMHURST,07/01/2023,06/30/2024,358.0,858290949.0,495937442.0,858290949.0,1278820860.0,2113788082.0,917565097.0,1044490500.0,-126925403.0
340061,UNIVERSITY OF NORTH CAROLINA HOSP.,NC,CHAPEL HILL,07/01/2023,06/30/2024,809.0,2589440654.0,2930406415.0,7886981118.0,2930406415.0,7886981118.0,3167758141.0,2762082737.0,405675404.0
340073,DUKE RALEIGH HOSPITAL,NC,RALEIGH,07/01/2023,05/31/2024,194.0,470973582.0,531325163.0,2180720768.0,545167262.0,2257441953.0,637251826.0,610763811.0,26488015.0
340147,NASH HOSPITALS INC,NC,ROCKY MOUNT,07/01/2023,06/30/2024,322.0,278520369.0,499950827.0,1215073466.0,501013897.0,1230005818.0,345176060.0,307762150.0,37413910.0
340159,PERSON MEMORIAL HOSPITAL INC,NC,ROXOBORO,07/01/2023,06/30/2024,38.0,29033899.0,44913951.0,214884717.0,45046432.0,222391434.0,41859627.0,46886985.0,-5027358.0
344027,RJ BLACKLEY ADATC,NC,BUTNER,07/01/2023,06/30/2024,,,,,,,,,
373303,THE CHILDRENS CENTER  INC.,OK,BETHANY,07/01/2023,06/30/2024,,,,,,,,,
390003,GEISINGER BLOOMSBURG HOSPITAL,PA,BLOOMSBURG,07/01/2023,06/30/2024,40.0,63084301.0,102553396.0,484627420.0,193100487.0,575562489.0,170010263.0,73134554.0,96875709.0
390009,SAINT VINCENT HOSPITAL,PA,ERIE,07/01/2023,06/30/2024,316.0,404619094.0,1167575552.0,2756413387.0,1157700015.0,2746537850.0,457643444.0,456914853.0,728591.0
390058,UPMC CARLISLE,PA,CARLISLE,07/01/2023,06/30/2024,66.0,119250955.0,242404025.0,620406953.0,241919756.0,621170133.0,169120830.0,128231470.0,40889360.0
390068,UPMC LITITZ,PA,LITITZ,07/01/2023,06/30/2024,36.0,87796501.0,152700715.0,405618325.0,152414634.0,406006053.0,119867757.0,98614218.0,21253539.0
390111,HOSPITAL OF THE UNIV OF PENNA,PA,PHILADELPHIA,07/01/2023,06/30/2024,1011.0,2996938701.0,10002372421.0,21357031006.0,10124852215.0,21604590624.0,3690950672.0,4218323689.0,-527373017.0
390112,WINDBER HOSPITAL  INC.,PA,WINDBER,07/01/2023,06/30/2024,47.0,46844702.0,21966555.0,143874266.0,20909786.0,145883145.0,46109053.0,64354869.0,-18245816.0
390153,PAOLI HOSPITAL,PA,PAOLI,07/01/2023,06/30/2024,261.0,333240057.0,1259978336.0,2033066066.0,1259978336.0,2033066066.0,399857768.0,406014984.0,-6157216.0
390217,FRICK HOSPITAL,PA,MOUNT PLEASANT,07/01/2023,06/30/2024,33.0,58832751.0,52414804.0,227790523.0,52414804.0,227790523.0,70446741.0,60730499.0,9716242.0
390222,RIDDLE HOSPITAL,PA,MEDIA,07/01/2023,06/30/2024,230.0,257836623.0,812025085.0,1513133800.0,812025085.0,1513133800.0,276409732.0,298127214.0,-21717482.0
390223,PRESBYTERIAN MEDICAL CENTER,PA,PHILADELPHIA,07/01/2023,06/30/2024,328.0,887648990.0,3053357565.0,6249293737.0,3089235253.0,6507509151.0,1103613677.0,1345469648.0,-241855971.0
390258,ST. MARY MEDICAL CENTER,PA,LANGHORNE,07/01/2023,06/30/2024,348.0,355132644.0,803785647.0,1536555934.0,803785647.0,1536555934.0,359972838.0,398133231.0,-38160393.0
390265,JEFFERSON REGIONAL MEDICAL CENTER,PA,PITTSBURGH,07/01/2023,06/30/2024,285.0,340390057.0,747639182.0,1827801289.0,747639182.0,1827801288.0,338591362.0,344322693.0,-5731331.0
390334,AHN WEXFORD HOSPITAL,PA,WEXFORD,07/01/2023,06/30/2024,144.0,175214613.0,271665338.0,824267477.0,271665339.0,824267478.0,196226123.0,185584593.0,10641530.0
390338,POCONO MEDICAL CENTER DICKSON CITY,PA,DICKSON CITY,07/01/2023,06/30/2024,40.0,91782948.0,170662951.0,659643315.0,170848876.0,662449607.0,141530572.0,107292900.0,34237672.0
430012,AVERA SACRED HEART HOSPITAL,SD,YANKTON,07/01/2023,06/30/2024,42.0,90499585.0,149510435.0,351744588.0,157381229.0,380000274.0,129064477.0,130677863.0,-1613386.0
440109,HARDIN MEDICAL CENTER,TN,SAVANNAH,07/01/2023,06/30/2024,49.0,46035780.0,43353005.0,262659960.0,43353004.0,277129831.0,52177304.0,59376550.0,-7199246.0
440137,VANDERBILT BEDFORD COUNTY HOSPITAL,TN,SHELBYVILLE,07/01/2023,06/30/2024,24.0,51574565.0,89639243.0,332819666.0,89593094.0,325344731.0,51606603.0,53457086.0,-1850483.0
440144,VANDERBILT TULLAHOMA-HARTON HOSPITAL,TN,TULLAHOMA,07/01/2023,06/30/2024,76.0,94848567.0,273682488.0,611109606.0,272621224.0,611671604.0,84583164.0,96506839.0,-11923675.0
440193,VANDERBILT WILSON COUNTY HOSPITAL,TN,LEBANON,07/01/2023,06/30/2024,117.0,168322636.0,404906046.0,1018348157.0,403167582.0,1026391131.0,172629167.0,180602967.0,-7973800.0
450058,BAPTIST HEALTH SYSTEM,TX,SAN ANTONIO,07/01/2023,06/30/2024,1585.0,1048781067.0,8470786134.0,14081182100.0,8498224514.0,14112039207.0,1438687165.0,1186401834.0,252285331.0
450862,ST. LUKES THE WOODLANDS HOSPITAL,TX,THE WOODLANDS,07/01/2023,06/30/2024,233.0,321406268.0,1006731504.0,2210054306.0,1006820291.0,2210222527.0,329902611.0,334559509.0,-4656898.0
500011,HIGHLINE MEDICAL CENTER,WA,SEATTLE,07/01/2023,06/30/2024,132.0,205210075.0,471428639.0,1152477738.0,471428640.0,1152710420.0,200685376.0,231129701.0,-30444325.0
511307,GRAFTON CITY HOSPITAL,WV,GRAFTON,07/01/2023,06/30/2024,25.0,15856949.0,1879275.0,24764193.0,2040849.0,27803687.0,15114963.0,17060650.0,-1945687.0
520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS,WI,WISCONSIN RAPIDS,07/01/2023,06/30/2024,44.0,139995434.0,85994283.0,473443075.0,,,,152734715.0,-152734715.0
520044,ST. NICHOLAS HOSPITAL,WI,SHEBOYGAN,07/01/2023,06/30/2024,48.0,50934640.0,49200632.0,279457004.0,49709102.0,365771239.0,113585591.0,123986597.0,-10401006.0
521313,ASPIRUS TOMAHAWK HOSPITAL,WI,TOMAHAWK,07/01/2023,06/30/2024,15.0,12971432.0,7311833.0,34698672.0,5859682.0,33596423.0,13872683.0,14722144.0,-849461.0
31313,CARONDELET HOLY CROSS HOSPITAL,AZ,NOGALES,07/01/2023,06/30/2024,25.0,21987800.0,54049742.0,263896066.0,54049742.0,263896066.0,37110873.0,28474652.0,8636221.0
50067,OAK VALLEY DISTRICT HOSPITAL,CA,OAKDALE,07/01/2023,06/30/2024,35.0,74468937.0,50588290.0,232097149.0,51516860.0,232097149.0,77162372.0,83265773.0,-6103401.0
50242,DOMINICAN HOSPITAL,CA,SANTA CRUZ,07/01/2023,06/30/2024,202.0,398755640.0,1692141375.0,2618565502.0,1708627292.0,2618565268.0,529233683.0,498127631.0,31106052.0
50248,NATIVIDAD MEDICAL CENTER,CA,SALINAS,07/01/2023,06/30/2024,144.0,353246755.0,942318593.0,1419068505.0,942237660.0,1486917716.0,316620617.0,420074693.0,-103454076.0
50280,MERCY MEDICAL CENTER REDDING,CA,REDDING,07/01/2023,06/30/2024,262.0,473705114.0,1462224975.0,2589205742.0,1488413959.0,2627577423.0,674194809.0,604095969.0,70098840.0
50351,TORRANCE MEMORIAL MEDICAL CENTER,CA,TORRANCE,07/01/2023,06/30/2024,493.0,797626223.0,3410367940.0,5926199359.0,3410614002.0,5930323165.0,846476431.0,886471145.0,-39994714.0
51319,MERCY MEDICAL CENTER MT. SHASTA,CA,MT. SHASTA,07/01/2023,06/30/2024,25.0,58954826.0,35196108.0,168669688.0,37069245.0,173339623.0,76465677.0,70106137.0,6359540.0
53301,CHILDRENS HOSP & RES CNTR OAKLAND,CA,OAKLAND,07/01/2023,06/30/2024,163.0,616415826.0,955825777.0,2046931908.0,955827472.0,2048785424.0,820600918.0,803602130.0,16998788.0
53304,CHILDRENS HOSPITAL OF ORANGE COUNT,CA,ORANGE,07/01/2023,06/30/2024,334.0,700672499.0,2810534111.0,4428375911.0,2947304428.0,4845990383.0,1153827157.0,1314481171.0,-160654014.0
54123,ST. JOSEPHS BEHAVIORAL HLTH CENTER,CA,STOCKTON,07/01/2023,06/30/2024,35.0,23392446.0,40963370.0,45673563.0,40963148.0,45749684.0,22017102.0,26395172.0,-4378070.0
60008,SAN LUIS VALLEY REG MED CENTER,CO,ALAMOSA,07/01/2023,06/30/2024,49.0,82075773.0,48946673.0,243138962.0,52468756.0,275015365.0,107792019.0,116961184.0,-9169165.0
60012,ST. MARY - CORWIN HOSPITAL,CO,PUEBLO,07/01/2023,06/30/2024,42.0,111603188.0,155063617.0,759511135.0,153474406.0,795972290.0,129627686.0,140335225.0,-10707539.0
60044,ST. ELIZABETH HOSPITAL,CO,FORT MORGAN,07/01/2023,06/30/2024,33.0,34365683.0,37580744.0,131211602.0,36717453.0,143035899.0,41330932.0,47617632.0,-6286700.0
60128,UCHEALTH LONGS PEAK HOSPITAL,CO,LONGMONT,07/01/2023,06/30/2024,83.0,156556195.0,419880573.0,1265979194.0,417003931.0,1276526666.0,215150999.0,200958613.0,14192386.0
100277,MIAMI JEWISH HEALTH SYSTEMS  INC.,FL,MIAMI,07/01/2023,06/30/2024,32.0,52746826.0,48706457.0,50730097.0,48706457.0,50730107.0,38038849.0,57432407.0,-19393558.0
120028,QUEENS NORTH HAWAII COMMUNITY HOSPI,HI,KAMUELA,07/01/2023,06/30/2024,33.0,85739436.0,113185942.0,343913626.0,114444410.0,353407803.0,102430528.0,101431915.0,998613.0
140032,ST. ANTHONYS MEMORIAL HOSPITAL,IL,EFFINGHAM,07/01/2023,06/30/2024,133.0,115250695.0,90219255.0,450895180.0,92731154.0,472015412.0,162843939.0,145161198.0,17682741.0
140119,RUSH UNIVERSITY MEDICAL CENTER,IL,CHICAGO,07/01/2023,06/30/2024,608.0,1424181750.0,2041556378.0,5018692167.0,2137490552.0,6147526393.0,2447251520.0,2899519934.0,-452268414.0
141304,GENESIS MEDICAL CENTER - ALEDO,IL,ALEDO,07/01/2023,06/30/2024,22.0,18166161.0,2615278.0,33027088.0,2632225.0,35663352.0,18617279.0,18527539.0,89740.0
141336,ST. JOSEPHS HOSPITAL-HIGHLAND IL,IL,HIGHLAND,07/01/2023,06/30/2024,25.0,35197359.0,25730036.0,161282162.0,25928649.0,163401474.0,53109200.0,42704440.0,10404760.0
190006,UNIVERSITY HOSPITAL & CLINICS,LA,LAFAYETTE,07/01/2023,06/30/2024,52.0,155238485.0,107552971.0,507632878.0,107937149.0,522710481.0,165943022.0,216924141.0,-50981119.0
190102,OUR LADY OF LOURDES RMC,LA,LAFAYETTE,07/01/2023,06/30/2024,383.0,410236254.0,1109866974.0,2080881234.0,1109866974.0,2079402651.0,550909877.0,472209705.0,78700172.0
210012,SINAI HOSPITAL OF BALTIMORE  INC.,MD,BALTIMORE,07/01/2023,06/30/2024,437.0,620089450.0,524525736.0,994920064.0,524525736.0,994920064.0,824063967.0,979846598.0,-155782631.0
210030,CHESTER RIVER HOSPITAL CENTER,MD,CHESTERTOWN,07/01/2023,06/30/2024,5.0,30506071.0,11020595.0,56321195.0,11020595.0,57872465.0,47472748.0,42578100.0,4894648.0
210038,MARYLAND GENERAL HOSPITAL,MD,BALTIMORE,07/01/2023,06/30/2024,138.0,193487227.0,141630539.0,281903735.0,141630539.0,282002715.0,235269598.0,275768292.0,-40498694.0
230046,UNIV OF MI HOSPITALS & HLTH CTRS,MI,ANN ARBOR,07/01/2023,06/30/2024,954.0,4438689931.0,4916621449.0,13912474559.0,4916621451.0,13912474562.0,5076695829.0,4904172970.0,172522859.0
240036,ST. CLOUD HOSPITAL,MN,ST. CLOUD,07/01/2023,06/30/2024,464.0,825665624.0,1271550372.0,2408745118.0,1313359686.0,2522881212.0,1022828002.0,1003996139.0,18831863.0
240088,CARRIS HEALTH,MN,WILLMAR,07/01/2023,06/30/2024,81.0,131813115.0,74750179.0,314133133.0,79348998.0,324531707.0,149007063.0,145609371.0,3397692.0
241313,BRIDGES MEDICAL CENTER,MN,ADA,07/01/2023,06/30/2024,14.0,9245683.0,908108.0,15559349.0,969914.0,16671937.0,10990719.0,9742109.0,1248610.0
241350,ESSENTIA HEALTH MOOSE LAKE,MN,MOOSE LAKE,07/01/2023,06/30/2024,25.0,36742942.0,10354480.0,66942420.0,10812177.0,75936599.0,41564905.0,40777879.0,787026.0
263302,CHILDRENS MERCY HOSPITAL,MO,KANSAS CITY,07/01/2023,06/30/2024,329.0,1044322662.0,1847337762.0,3101610166.0,1847337762.0,3155386510.0,1474314770.0,1022263458.0,452051312.0
263303,RANKEN JORDAN,MO,MARYLAND HEIGHTS,07/01/2023,06/30/2024,60.0,48211406.0,81090729.0,85770505.0,82456697.0,87136473.0,67012932.0,57911285.0,9101647.0
271301,FALLON MEDICAL COMPLEX,MT,BAKER,07/01/2023,06/30/2024,25.0,11473028.0,2339325.0,8435145.0,2339325.0,9548524.0,9548524.0,11931816.0,-2383292.0
281306,KEARNEY COUNTY HEALTH SERVICES,NE,MINDEN,07/01/2023,06/30/2024,10.0,15325401.0,2800790.0,23335930.0,2905653.0,23354196.0,15954996.0,17696688.0,-1741692.0
281309,SYRACUSE AREA HEALTH,NE,SYRACUSE,07/01/2023,06/30/2024,10.0,29182695.0,3936052.0,39800990.0,4268802.0,44190453.0,30905111.0,33513118.0,-2608007.0
281314,ANNIE JEFFREY MEM. CNTY HLTH. CTR.,NE,OSCEOLA,07/01/2023,06/30/2024,16.0,8334045.0,1714476.0,9737155.0,1714475.0,9737415.0,8304173.0,8812274.0,-508101.0
291301,INCLINE VILLAGE HOSPITAL,NV,INCLNE VILLAGE,07/01/2023,06/30/2024,4.0,20215577.0,17414.0,41417471.0,12414.0,44510390.0,22128256.0,19758187.0,2370069.0
300012,ELLIOT HOSPITAL,NH,MANCHESTER,07/01/2023,06/30/2024,215.0,567718921.0,622541658.0,2069413118.0,568805430.0,1843605924.0,609644416.0,625762983.0,-16118567.0
300020,SOUTHERN NH MEDICAL CENTER,NH,NASHUA,07/01/2023,06/30/2024,139.0,278405718.0,308290724.0,1011596083.0,303274484.0,1033666492.0,350425779.0,332716891.0,17708888.0
310010,PRINCETON HEALTHCARE SYSTEM,NJ,PLAINSBORO,07/01/2023,06/30/2024,206.0,519850691.0,1262358806.0,3221985285.0,1259292763.0,3316842295.0,591816357.0,624291982.0,-32475625.0
340010,WAYNE MEMORIAL HOSPITAL,NC,GOLDSBORO,07/01/2023,06/30/2024,245.0,245782125.0,316421837.0,834425120.0,316421836.0,854632850.0,321859909.0,266828060.0,55031849.0
340027,LENOIR MEMORIAL HOSPITAL,NC,KINSTON,07/01/2023,06/30/2024,178.0,116529591.0,125302859.0,347131587.0,125790256.0,348496756.0,143696689.0,147684222.0,-3987533.0
340050,S.E. REGL MEDICAL CENTER,NC,LUMBERTON,07/01/2023,06/30/2024,186.0,236311061.0,345249007.0,854466247.0,354209079.0,881756132.0,308326434.0,344828000.0,-36501566.0
351300,TIOGA MEDICAL CENTER,ND,TIOGA,07/01/2023,06/30/2024,25.0,16295072.0,6011715.0,21248704.0,6001896.0,22381769.0,16918024.0,18716818.0,-1798794.0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,LAWTON,07/01/2023,06/30/2024,183.0,224314285.0,465609296.0,1201631824.0,481612718.0,1338664312.0,339847745.0,354036457.0,-14188712.0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,OKLAHOMA CITY,07/01/2023,06/30/2024,177.0,259799442.0,999651545.0,1866464418.0,983102300.0,1849915174.0,288952787.0,305120342.0,-16167555.0
371310,MERCY HOSPITAL HEALDTON  INC.,OK,HEALDTON,07/01/2023,06/30/2024,22.0,11053299.0,4449776.0,19948947.0,4677832.0,22467899.0,9524800.0,8920259.0,604541.0
371337,EASTERN OKLAHOMA MEDICAL CENTER,OK,POTEAU,07/01/2023,06/30/2024,25.0,22903868.0,8059267.0,47519079.0,7426764.0,47519192.0,18677052.0,24381198.0,-5704146.0
390001,COMMUNITY MEDICAL CENTER,PA,SCRANTON,07/01/2023,06/30/2024,262.0,417242635.0,1930890305.0,4263795127.0,1931098470.0,4283392144.0,516771439.0,491950940.0,24820499.0
390044,READING HOSPITAL AND MEDICAL CENTER,PA,READING,07/01/2023,06/30/2024,580.0,989057888.0,2245821826.0,4588451185.0,2299738198.0,4661785339.0,1268763784.0,1154593620.0,114170164.0
390073,UPMC ALTOONA,PA,ALTOONA,07/01/2023,06/30/2024,315.0,417458082.0,844393288.0,2387808488.0,849434754.0,2426068021.0,551862887.0,559739728.0,-7876841.0
390079,ROBERT PACKER HOSPITAL,PA,SAYRE,07/01/2023,06/30/2024,252.0,387264143.0,798149908.0,2020215388.0,809800275.0,2084646105.0,538442128.0,501082359.0,37359769.0
390091,UPMC NORTHWEST HOSPITAL,PA,SENECA,07/01/2023,06/30/2024,139.0,130238031.0,168720984.0,683912909.0,166804108.0,683391141.0,146598613.0,171196698.0,-24598085.0
390097,HOLY REDEEMER HOSPITAL,PA,MEADOWBROOK,07/01/2023,06/30/2024,213.0,223320148.0,381076461.0,858372546.0,381076461.0,889330616.0,226413291.0,262053661.0,-35640370.0
390139,BRYN MAWR HOSPITAL,PA,BRYN MAWR,07/01/2023,06/30/2024,244.0,360691259.0,1091660697.0,1930687373.0,1091660699.0,1930687375.0,416523507.0,451077426.0,-34553919.0
390162,ST LUKES HOSPITAL - EASTON CAMPUS,PA,EASTON,07/01/2023,06/30/2024,29.0,48220973.0,130278558.0,500162966.0,130947163.0,513070272.0,66586376.0,59784900.0,6801476.0
390174,THOMAS JEFFERSON UNIV. HOSPITAL,PA,PHILADELPHIA,07/01/2023,06/30/2024,866.0,1776028755.0,4093717170.0,7356256917.0,4093717171.0,7356415090.0,2092107136.0,2365397087.0,-273289951.0
390183,MINERS MEMORIAL MEDICAL CENTER,PA,COALDALE,07/01/2023,06/30/2024,49.0,89691194.0,160003064.0,617880260.0,160968243.0,636368223.0,117241823.0,103199532.0,14042291.0
390211,SHARON REGIONAL HEALTH SYSTEM,PA,SHARON,07/01/2023,06/30/2024,141.0,109090167.0,202106092.0,490831485.0,202106091.0,491416434.0,96059009.0,124760539.0,-28701530.0
390331,WILLS EYE HOSPITAL,PA,PHILADELPHIA,07/01/2023,06/30/2024,4.0,36884928.0,4282235.0,155796656.0,4282234.0,155796655.0,41878388.0,55871244.0,-13992856.0
390336,HAMPDEN MEDICAL CENTER,PA,ENOLA,07/01/2023,06/30/2024,82.0,144726619.0,234719156.0,561639638.0,250493673.0,575830694.0,159367086.0,152923233.0,6443853.0
391309,BARNES-KASSON COUNTY HOSPITAL,PA,SUSQUEHANNA,07/01/2023,06/30/2024,25.0,18033686.0,10053308.0,28412875.0,10175029.0,29897875.0,16280611.0,18472519.0,-2191908.0
420019,MUSC HEALTH CHESTER MEDICAL CENTER,SC,CHESTER,07/01/2023,06/30/2024,16.0,75029913.0,60245638.0,235802639.0,60245638.0,235802639.0,63714807.0,69886093.0,-6171286.0
431310,AVERA FLANDREAU HOSPITAL,SD,FLANDREAU,07/01/2023,06/30/2024,18.0,9242369.0,2843532.0,21339314.0,3841357.0,21626829.0,10821116.0,10045233.0,775883.0
450102,CHRISTUS MOTHER FRANCES HOSP-TYLER,TX,TYLER,07/01/2023,06/30/2024,518.0,851274996.0,3229783953.0,8031313147.0,3226916953.0,8031316147.0,982779883.0,1291028238.0,-308248355.0
450537,METHODIST RICHARDSON MEDICAL CENTER,TX,RICHARDSON,07/01/2023,06/30/2024,272.0,384815070.0,1050619975.0,2033573266.0,1069709080.0,2072555446.0,485518364.0,425976165.0,59542199.0
450755,COVENANT HOSPITAL LEVELLAND,TX,LEVELLAND,07/01/2023,06/30/2024,21.0,28470309.0,7568465.0,57053629.0,7552654.0,57120846.0,22311966.0,33673201.0,-11361235.0
490020,TRICITIES HOSPITAL,VA,HOPEWELL,01/01/2023,12/31/2023,107.0,91794761.0,477835151.0,1371999478.0,477835151.0,1371999478.0,149501381.0,99945771.0,49555610.0
500138,FRED HUTCHINSON CANCER CENTER,WA,SEATTLE,07/01/2023,06/30/2024,20.0,993481940.0,156265969.0,2480800509.0,156275398.0,2619537857.0,1301801650.0,2102009267.0,-800207617.0
510046,PRINCETON COMMUNITY HOSPITAL,WV,PRINCETON,07/01/2023,06/30/2024,124.0,202616442.0,295797761.0,889546500.0,296826720.0,979813675.0,287868558.0,288956754.0,-1088196.0
521354,SOUTHWEST HEALTH CENTER,WI,PLATTEVILLE,07/01/2023,06/30/2024,25.0,80583781.0,35440348.0,203607859.0,44027231.0,246222252.0,109953917.0,101932584.0,8021333.0
530006,MEM. HOSPITAL OF SHERIDAN CTY.,WY,SHERIDAN,07/01/2023,06/30/2024,88.0,96025605.0,80096120.0,277461725.0,82575613.0,338690620.0,153705061.0,152433417.0,1271644.0
670023,METHODIST MANSFIELD MEDICAL CENTER,TX,MANSFIELD,07/01/2023,06/30/2024,294.0,284672382.0,817997054.0,1526621105.0,837733527.0,1571917622.0,367958525.0,313830553.0,54127972.0
670053,ST. LUKES SUGAR LAND HOSPITAL,TX,SUGAR LAND,07/01/2023,06/30/2024,100.0,104398271.0,305950933.0,631825332.0,305953979.0,631861813.0,94623058.0,106645106.0,-12022048.0
670075,ST LUKES HOSPITAL AT THE VINTAGE,TX,HOUSTON,07/01/2023,06/30/2024,90.0,108707570.0,363658160.0,761391033.0,363859202.0,761597776.0,104943300.0,109784532.0,-4841232.0
21313,SOUTH PENINSULA HOSPITAL,AK,HOMER,07/01/2023,06/30/2024,21.0,103500756.0,41380862.0,184802173.0,50774387.0,228212988.0,129353807.0,134752860.0,-5399053.0
50006,ST. JOSEPH HOSPITAL - EUREKA,CA,EUREKA,07/01/2023,06/30/2024,131.0,325767309.0,776550624.0,1838867660.0,784656416.0,1845440981.0,380838915.0,407091818.0,-26252903.0
50039,ENLOE MEDICAL CENTER,CA,CHICO,07/01/2023,06/30/2024,258.0,683514929.0,2159589028.0,4501619347.0,2237297769.0,4764819314.0,976459572.0,934819459.0,41640113.0
50042,ST ELIZABETH  COMMUNITY HOSPTIAL,CA,RED BLUFF,07/01/2023,06/30/2024,49.0,140262063.0,199221766.0,656468937.0,206241427.0,664285821.0,181283500.0,159635508.0,21647992.0
50090,SONOMA VALLEY HEALTH CARE DISTRICT,CA,SONOMA,07/01/2023,06/30/2024,24.0,59361066.0,71114314.0,331875434.0,70789315.0,331875435.0,55856568.0,66861622.0,-11005054.0
51302,SOUTHERN INYO HOSPITAL,CA,LONE PINE,07/01/2023,06/30/2024,4.0,17989726.0,9792820.0,24597549.0,9996398.0,27156502.0,15736061.0,19401825.0,-3665764.0
51304,JOHN C. FREMONT HEALTHCARE DISTRICT,CA,MARIPOSA,07/01/2023,06/30/2024,18.0,37211836.0,9242135.0,41363629.0,9236907.0,41363629.0,29291671.0,38730100.0,-9438429.0
54144,LANGLEY PORTER PSYCHIATRIC HOSPITAL,CA,SAN FRANCISCO,07/01/2023,06/30/2024,30.0,27661013.0,27882349.0,31702386.0,27739348.0,31562816.0,12868083.0,26092148.0,-13224065.0
